review_sentence,arousal,valence,cuisine
 this is the only way you should be making it from now on because it's perfect,3.8974653928953167,6.119723852826022,Spanish
  /  /  jonathan melendez  1 see 1  made it for the family last night,3.922569324292086,6.589641668712321,Spanish
 everybody loved it warm,4.812355212355212,8.332243346007605,Spanish
 ate it cold for breakfast,5.288440968051542,5.946139376983556,Spanish
 didn't last 24 hours,3.33,6.67,Spanish
"  didn't have a lemon peel, but it still turned out great",4.622994275111738,5.846243738589186,Spanish
 i prefer it to be a little less sweet and thicker but that's is a easy fix and personal taste,4.0871083388051215,6.605181600863629,Spanish
 definitely worth making on a cold night,3.8856694138286474,5.87823366157435,Spanish
 great and easy recipe,4.36317971698854,7.131198954590003,Spanish
  /  /  anonymous  wow this was amazing,6.216368932038835,7.596101083032491,Spanish
 it was just as good if not better than if made with condensed and evaporated milk,4.440941964942862,6.604686588338405,Spanish
 the bf and i loved it,6.38,8.64,Spanish
 followed the recipe i just didnt add raisins,4.191544987751373,6.10876083762998,Spanish
 delicious,4.92,7.38,Spanish
  /  /  bm71490  last nite was a chilly one in west texas so we were craving some arroz con leche,4.391594323839826,5.021161006925134,Spanish
" we didnt use the lemon peel or sweetened condensed milk, or salt but cause i didnt think it was needed",4.3978600295135895,5.902738171169659,Spanish
" but man oh man, this was perfect",4.995140000000001,6.931546391752578,Spanish
 it hit the spot,4.87002493765586,4.902120418848167,Spanish
 cooking time was less than 20 min since we made only half of what the recipe called for,4.341826782080376,6.059534991264645,Spanish
" from now on this is how i will make arroz con leche, so easy and delicious",3.719564715149323,6.080517426165245,Spanish
" thanks for sharing, tiny",4.05,7.73,Spanish
i made 2 pitchers of this,4.2,5.96,Spanish
  one as the recipe reads and 1 with chablis for a white sangria,3.810511449028508,6.501044570529007,Spanish
  they were to die for,6.9,1.67,Spanish
  people were looking at me funny when i said that i was making sangria until they tasted it,5.15333515262172,6.567394445374734,Spanish
   great for parties ,5.380415913200723,7.454285714285714,Spanish
 especially during the summer when you are sitting out on the deck,4.145061432308152,6.060040729952598,Spanish
  i will make it again,3.1859132420091325,6.415274725274726,Spanish
  /  /  mysterygirl  25 great sangria recipe,4.314456066945606,7.145454545454545,Spanish
"
easy to put together and even more fun to drink after a long day at work",4.685443341527789,6.5427474645101364,Spanish
"
thanks for a winner",5.150591715976332,7.795552407932012,Spanish
"  /  /  laura36  7 i love to make sangria but have only made white, this red did not disappoint",4.807295429431651,6.383923120369946,Spanish
" made it for a girls night and we drank the whole thing, delicious",4.344428734765046,6.298099718489344,Spanish
  /  /  frostingnfettuccine  3 dh's and my favorite mexican restaurant serves a delcious sangria,5.137053813243318,6.57962151294295,Spanish
 i have been on a mission to find a recipe that sort of resembles it,4.037636058753183,6.0600323657479755,Spanish
 this is a very close match,3.394266055045872,6.546141975308641,Spanish
 i made mine in a glass pitcher and added the fruit slices,4.19228809348729,5.798984785264393,Spanish
 looked real pretty and tasted fantastic,5.33458861340599,7.2059985765641486,Spanish
" the perfect drink to go along with fajitas, quesadillas, and my dad's chimichangas",4.922128216020349,6.647028182939157,Spanish
"  /  /  ainsleydoll  3 love sangria and you cannot use the bottled stuff, way too sweet",4.744060423213812,7.162189246654871,Spanish
 great recipe a dry red burgundy balances everything nicely,4.428953142144799,6.190499452539375,Spanish
  so rich and so chocolately,6.81,6.83,Spanish
  i wasn't sure if i was going to be able to finish my cup but somehow i did manage,4.022754921208242,6.162178939513126,Spanish
 :)  next time i make it i'll stop by the hispanic bakery for churros first,4.386204987529549,5.849286389930019,Spanish
 poppy  3 i used ghirardelli semi,4.26,4.6,Spanish
sweet chocolate chips because that's what i had on hand,4.049773434653822,6.713177570093458,Spanish
" so rich and thick, absolutely delicious",5.940193870014771,6.786822216285214,Spanish
"  2 this is wonderful, very rich, and much like what you get in spain",3.997130242825607,6.78950495049505,Spanish
" for those who haven't tried it there, it is a lot like a pudding before it has set up",5.024500113059095,6.1723528422340745,Spanish
" eat it with a spoon or let it cool, so it doesn't burn your tongue",5.434705784341823,5.545395321667132,Spanish
" served 6 for us, as it is very decadent",4.742363636363637,5.861207547169812,Spanish
"  /  /  maito  2 this is typical in spain, its usually served with churros, its absolutly
wonderful, it is always served around the holidays",5.77342205323194,6.418510638297872,Spanish
 try it with the churros you'll love it,7.0304886561954625,7.567560975609757,Spanish
  /  /  mia 3  2 photo tag 2007 ,5.155833333333332,5.83,Spanish
 talk about a chocolate rush,4.489369577283749,5.783987001117091,Spanish
  it was almost too much chocolate,5.29,6.88,Spanish
notice i said 'almost',3.93,5.16,Spanish
  this is definitely not something to have too often and is more of an occasional treat,5.62,7.36,Spanish
  thanks for sharing sharon,4.05,7.73,Spanish
worked out great,4.54221122459724,6.28440867796064,Spanish
"  i doubled it, but added 1/4 c of sugar to the water and butter as they boiled (don't use margarine, whatever you do",4.440120661792921,5.965351769362472,Spanish
"), because i don't like unsweetened batters",4.4,7.44,Spanish
"  they were delicious plain, and even more so with the sugar and cinnamon",4.264267983732058,6.963725128054856,Spanish
  my only complaint ,4.29,3.21,Spanish
 my star tip was too small,4.597793259182742,6.062409882327884,Spanish
  i'd love these to have been a little fatter & puffy,6.44,8.72,Spanish
 mine look like sweet french fries,4.948357216904219,6.7410904528110365,Spanish
"  
for an easy ""dip"", i just melted a cocoa camino 71% bar with some condensed milk",4.53374594068186,6.769185473353204,Spanish
 it's traditional to eat deep,5.921247600767755,6.513801916932907,Spanish
"fried foods at chanukah, and this is sure to become a classic",4.127769511910626,6.637288851371441,Spanish
  1 these were very fast & easy to make but tasted nothing like those we're used to from a local mexican restaurant,4.345808251788729,6.0326862796222525,Spanish
" they seemed too dense and eggy, like the inside didn't want to cook",4.640334756288739,6.432115777274985,Spanish
 i doubt we'll finish them,4.07,4.890906666666666,Spanish
"  /  /  feisty redhead  see 1  we loved these, however there's something *missing* to make them ""real"" churros as we're accustomed to here on the border",4.015593501577212,6.835701861540128,Spanish
"  i used the frying pan method and had a very difficult time finding the right balance to make them lightly browned on the outside, but cooked all the way through inside",4.246102232515371,5.75522920607854,Spanish
  /  /  jesmom  very tasty treat,5.447702702702703,7.152779552715655,Spanish
 thanks,4.05,7.73,Spanish
let's see,3.9,6.27,Spanish
"shrimp, check",3.38,6.55,Spanish
check,3.38,6.55,Spanish
red pepper flakes,5.29,6.41,Spanish
check,3.38,6.55,Spanish
divine,3.05,7.15,Spanish
check,3.38,6.55,Spanish
"
minutes to prepare",3.8251172707889127,5.423697478991597,Spanish
check,3.38,6.55,Spanish
5 star plus,5.83,7.27,Spanish
check,3.38,6.55,Spanish
" 

wow, never knew food could be this good, this fast, and i want more",5.200017929879337,6.3603372947138,Spanish
"

made for *everyday is a holiday* april 2010  /  /  andi longmeadow farm ",4.041646489104116,5.802431506849315,Spanish
fantastic,6.4,8.36,Spanish
"  the dough was sticky and hard to handle, but keep the flour close by and you can easily come up with some lovely little cookies ",4.4497761434159395,6.158997253772969,Spanish
" my were more ""rustic"" looking, but they taste wonderful",4.9055691056910575,7.0053079178885636,Spanish
  i did not use anise because i don't care for it ,3.350902777777778,6.586938775510204,Spanish
  i substituted one teaspoon of whole cardamom seeds that i ground into a coarse powder,3.9328677835267376,5.591394835912446,Spanish
"  i also did not have a spray bottle, so i put a pan of water on the bottom rack of the oven",3.7714777502076853,5.4711257581718895,Spanish
"  very, very good",5.43,7.47,Spanish
  i will make them again and again to be sure,3.3176448197577826,6.389878827657587,Spanish
this is jumping right into my best of 2019,5.101178500423904,6.882353861451772,Spanish
" i cut the recipe down to about 12, thinking it was just 4 of us for dinner",4.852147100398961,6.378483382986209,Spanish
" but i shouldn't have, it went so fast with not one left",4.470890543557288,5.509119980596028,Spanish
" light, fresh, pretty to look at and easy to make",4.952034763687719,6.570880889929567,Spanish
 just about the perfect starter for any meal,4.7761862917398945,7.1144554455445554,Spanish
"  /  /  bonnie g #2  yum, this is great",4.14,7.5,Spanish
"  the combo of tomato and jamon serrano is so good, and it is very easy to put together",4.462170790623203,5.930959236736413,Spanish
  there is a nice salty touch from the jamon,4.669606625258799,6.602285714285715,Spanish
  thanks for sharing,4.05,7.73,Spanish
made without the bellpeppers due to food allergy,4.937647283856159,5.727564883401921,Spanish
 loved it,6.38,8.64,Spanish
 very soft and creamy tasting ,4.3617903497574675,6.731556656496391,Spanish
 i think from the potatoes,3.3206855791962173,6.358412162162162,Spanish
 didn't do the egg this time,4.1691828793774315,5.299479166666666,Spanish
  /  /  russianmama  see 1  this was a really yummy stir,5.227293060499588,6.026570996292072,Spanish
fry,5.55,5.62,Spanish
  wonderful flavors,4.57,7.41,Spanish
  i'll be making this again,3.8261469933184857,6.212851711026616,Spanish
  thanks,4.05,7.73,Spanish
  made for fall 2008 pac,4.433905579399142,5.349969512195122,Spanish
  /  /  enjolinfam  what a great vegetable/spice combination,4.14,7.5,Spanish
  a stand out side dish,4.986528139463834,5.585986128565696,Spanish
  i used smoked paprika,4.171413502109704,5.541342756183745,Spanish
 that added to the flavor,4.41,6.45,Spanish
" i would suggst adding the garlic later on, as mine got burned by adding it first",5.758802434388273,5.346662268213069,Spanish
"  i think you could get away with reducing the cooking time quite a bit, i really barely needed to continue cooking it at the last step",4.331278225471733,5.883806005310805,Spanish
  /  /  tara portee  can i just say yum,3.14,6.41,Spanish
  this was outstanding,6.24,7.75,Spanish
